user_id,action_date,action_name,error_message,device
325688,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325714,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325715,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325741,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325870,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
325914,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
325965,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326143,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326152,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326178,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326197,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326328,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326385,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326389,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326448,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326460,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
326564,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
326637,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326683,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326743,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326774,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326783,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326839,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
326840,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326872,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326945,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
326959,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327007,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327097,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327146,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327313,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327369,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327435,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327458,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327493,2022-11-02,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
327552,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327639,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327642,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
327791,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
327901,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
327970,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328003,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328024,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328029,2022-11-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
328033,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
328088,2022-11-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
328352,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
328356,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328364,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328640,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328657,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
328791,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
343196,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
346626,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
149472,2022-11-03,checkout_annual_completepayment.click.success,NULL,desktop
223190,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
226494,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
230826,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
248597,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
254036,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
287450,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
298096,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",desktop
314119,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",desktop
318543,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
320984,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
322713,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
325731,2022-11-03,checkout_annual_completepayment.click.fail,"year field is required",desktop
328869,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
328895,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
328969,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
329320,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
329384,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
329429,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
329726,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
330089,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
330151,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
330388,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
330514,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331066,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331425,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331443,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331464,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331515,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331619,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331630,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331661,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331695,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331765,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331775,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
331810,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331858,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331882,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
331937,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332013,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332098,2022-11-03,checkout_annual_completepayment.click.fail,"Your card's expiration year is invalid.",mobile
332175,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",mobile
332190,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332203,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",desktop
332246,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332309,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332389,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332624,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332658,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332700,2022-11-03,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
332910,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
332968,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
333143,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
